Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6815","Food Transport","2023","2023","3050","FAO TIER 1","kt","6591.6939","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2000","2000","3050","FAO TIER 1","kt","47798.0299","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2001","2001","3050","FAO TIER 1","kt","48017.9396","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2002","2002","3050","FAO TIER 1","kt","48527.303","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2003","2003","3050","FAO TIER 1","kt","48827.4334","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2004","2004","3050","FAO TIER 1","kt","48942.0189","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2005","2005","3050","FAO TIER 1","kt","48624.0134","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2006","2006","3050","FAO TIER 1","kt","48076.7737","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2007","2007","3050","FAO TIER 1","kt","47924.4551","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2008","2008","3050","FAO TIER 1","kt","48438.5413","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2009","2009","3050","FAO TIER 1","kt","48252.3001","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2010","2010","3050","FAO TIER 1","kt","49707.039","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2011","2011","3050","FAO TIER 1","kt","50289.762","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2012","2012","3050","FAO TIER 1","kt","51806.0431","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2013","2013","3050","FAO TIER 1","kt","52377.8273","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2014","2014","3050","FAO TIER 1","kt","53026.8737","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2015","2015","3050","FAO TIER 1","kt","52647.5795","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2016","2016","3050","FAO TIER 1","kt","53444.0304","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2017","2017","3050","FAO TIER 1","kt","54114.2255","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2018","2018","3050","FAO TIER 1","kt","54711.5837","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2019","2019","3050","FAO TIER 1","kt","55142.9692","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kt","55690.6624","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2021","2021","3050","FAO TIER 1","kt","56924.6324","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2022","2022","3050","FAO TIER 1","kt","56523.4502","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2023","2023","3050","FAO TIER 1","kt","56895.7031","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2000","2000","3050","FAO TIER 1","kt","19.0807","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2001","2001","3050","FAO TIER 1","kt","19.0807","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2002","2002","3050","FAO TIER 1","kt","28.6396","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2003","2003","3050","FAO TIER 1","kt","28.6396","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2004","2004","3050","FAO TIER 1","kt","31.8259","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2005","2005","3050","FAO TIER 1","kt","31.8259","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2006","2006","3050","FAO TIER 1","kt","35.0122","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2007","2007","3050","FAO TIER 1","kt","15.8944","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2008","2008","3050","FAO TIER 1","kt","31.7888","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2009","2009","3050","FAO TIER 1","kt","19.0436","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2010","2010","3050","FAO TIER 1","kt","31.7888","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2011","2011","3050","FAO TIER 1","kt","12.7452","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2012","2012","3050","FAO TIER 1","kt","12.7452","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2013","2013","3050","FAO TIER 1","kt","12.7452","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2014","2014","3050","FAO TIER 1","kt","12.7452","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2015","2015","3050","FAO TIER 1","kt","12.7452","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2016","2016","3050","FAO TIER 1","kt","12.7452","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2017","2017","3050","FAO TIER 1","kt","13.1849","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2018","2018","3050","FAO TIER 1","kt","13.4653","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2019","2019","3050","FAO TIER 1","kt","13.7839","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2020","2020","3050","FAO TIER 1","kt","14.0834","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2021","2021","3050","FAO TIER 1","kt","14.383","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2022","2022","3050","FAO TIER 1","kt","14.6538","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6996","Farm gate","2023","2023","3050","FAO TIER 1","kt","14.6538","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2000","2000","3050","FAO TIER 1","kt","44150.2686","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2001","2001","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2002","2002","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2003","2003","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2004","2004","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2005","2005","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2006","2006","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2007","2007","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2008","2008","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2009","2009","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2010","2010","3050","FAO TIER 1","kt","44150.5209","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2011","2011","3050","FAO TIER 1","kt","44149.9244","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2012","2012","3050","FAO TIER 1","kt","44149.9244","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2013","2013","3050","FAO TIER 1","kt","44149.9244","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2014","2014","3050","FAO TIER 1","kt","44149.9244","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2015","2015","3050","FAO TIER 1","kt","44149.9244","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2016","2016","3050","FAO TIER 1","kt","44151.6078","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2017","2017","3050","FAO TIER 1","kt","44151.6078","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2018","2018","3050","FAO TIER 1","kt","44151.6078","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2019","2019","3050","FAO TIER 1","kt","44151.6078","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2020","2020","3050","FAO TIER 1","kt","44151.6078","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2021","2021","3050","FAO TIER 1","kt","44151.8998","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2022","2022","3050","FAO TIER 1","kt","44151.8998","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6516","Land-use change","2023","2023","3050","FAO TIER 1","kt","44151.8998","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2000","2000","3050","FAO TIER 1","kt","3628.6806","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2001","2001","3050","FAO TIER 1","kt","3848.338","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2002","2002","3050","FAO TIER 1","kt","4348.1425","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2003","2003","3050","FAO TIER 1","kt","4648.2729","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2004","2004","3050","FAO TIER 1","kt","4759.6721","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2005","2005","3050","FAO TIER 1","kt","4441.6666","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2006","2006","3050","FAO TIER 1","kt","3891.2406","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2007","2007","3050","FAO TIER 1","kt","3758.0398","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2008","2008","3050","FAO TIER 1","kt","4256.2316","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2009","2009","3050","FAO TIER 1","kt","4082.7356","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2010","2010","3050","FAO TIER 1","kt","5524.7293","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2011","2011","3050","FAO TIER 1","kt","6127.0924","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2012","2012","3050","FAO TIER 1","kt","7643.3735","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2013","2013","3050","FAO TIER 1","kt","8215.1577","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2014","2014","3050","FAO TIER 1","kt","8864.2041","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2015","2015","3050","FAO TIER 1","kt","8484.9099","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2016","2016","3050","FAO TIER 1","kt","9279.6774","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2017","2017","3050","FAO TIER 1","kt","9949.4328","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2018","2018","3050","FAO TIER 1","kt","10546.5106","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2019","2019","3050","FAO TIER 1","kt","10977.5775","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2020","2020","3050","FAO TIER 1","kt","11524.9712","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2021","2021","3050","FAO TIER 1","kt","12758.3496","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2022","2022","3050","FAO TIER 1","kt","12356.8966","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6517","Pre- and post-production","2023","2023","3050","FAO TIER 1","kt","12729.1495","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2000","2000","3050","FAO TIER 1","kt","44169.3493","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2001","2001","3050","FAO TIER 1","kt","44169.6016","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2002","2002","3050","FAO TIER 1","kt","44179.1605","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2003","2003","3050","FAO TIER 1","kt","44179.1605","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2004","2004","3050","FAO TIER 1","kt","44182.3468","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2005","2005","3050","FAO TIER 1","kt","44182.3468","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2006","2006","3050","FAO TIER 1","kt","44185.5331","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2007","2007","3050","FAO TIER 1","kt","44166.4153","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2008","2008","3050","FAO TIER 1","kt","44182.3097","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2009","2009","3050","FAO TIER 1","kt","44169.5645","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2010","2010","3050","FAO TIER 1","kt","44182.3097","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2011","2011","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2012","2012","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2013","2013","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2014","2014","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2015","2015","3050","FAO TIER 1","kt","44162.6696","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2016","2016","3050","FAO TIER 1","kt","44164.353","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2017","2017","3050","FAO TIER 1","kt","44164.7927","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2018","2018","3050","FAO TIER 1","kt","44165.0731","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2019","2019","3050","FAO TIER 1","kt","44165.3917","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2020","2020","3050","FAO TIER 1","kt","44165.6912","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2021","2021","3050","FAO TIER 1","kt","44166.2828","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2022","2022","3050","FAO TIER 1","kt","44166.5536","E","Estimated value",""
"GT","Emissions totals","566","Nigeria","7273","Emissions (CO2)","6995","Emissions on agricultural land","2023","2023","3050","FAO TIER 1","kt","44166.5536","E","Estimated value",""
